,F0_01-0_1,F0_1-0_2,F0_2-0_5,F0_5-1,F1-2,F2-4,F4-8,F8-16,F16-25,F25-35,F35-50,F50-63,F63-75,F75-88,F88-105,F105-125,F125-150,F150-177,F177-210,F210-250,F250-300,F300-354,F354-420,F420-500,F500-600,F600-707,F707-850,F850-1000,F1000-1190,F1190-1410,F1410-1680,F1680-2000,Kf,logK,porosity,litho_measured,soil_class,litho_main,K_Barr,K_AlyamaniSen,K_Shepherd,K_VanBaaren,K_Bear_KozenyCarman
61,0.0,0.0,0.0,0.499006,0.017517,0.0,0.064145,0.0,0.0,0.013551,0.318779,0.610968,0.863738,1.245737,2.220012,3.734954,6.539423,8.790576,11.569634,13.173816,13.958031,11.822658,9.93338,6.363636,2.95573,1.291186,1.123989,0.532148,0.008746,0.125165,0.986545,1.23693,2.0,0.3010299956639812,,Z,zs1,Z,0.014414992107242907,0.014566679025673528,0.016881379325654092,0.013172388786702618,0.01955109332481612
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086217,0.453053,0.643163,0.867005,1.670656,3.573282,7.774225,11.788876,16.169351,17.745302,16.249844,10.75931,6.660512,2.801095,0.618447,0.535221,0.766435,0.696161,0.141846,0.0,0.0,0.0,2.6,0.414973347970818,,Z,zs1,Z,0.018324418156541046,0.019062818881860972,0.014073647306143007,0.010855626987153793,0.02485345859617071
63,0.0,0.0,0.0,0.0,0.101768,0.459187,0.728577,0.805521,0.47774,0.292061,0.244617,0.447569,0.920735,1.78357,3.908529,7.210661,12.549597,15.731895,18.150862,16.378334,11.656682,5.633966,2.370996,0.147132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.255272505103306,,Z,zs1,Z,0.01090094865272361,0.011168524792908056,0.010140890452298696,0.00746774630597025,0.014784986551004875
64,0.0,0.0,0.0,0.0,0.26523,0.775712,1.210658,1.370004,0.782967,0.596189,0.647467,1.478129,3.595507,6.659365,11.661508,14.882394,16.709714,13.955237,11.361554,7.326601,3.911398,1.872218,0.886733,0.051415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0791812460476248,,Z,zs1,Z,0.005066344113189241,0.005177810972678357,0.005957187158384422,0.0035641408417677015,0.006871496413988742
65,0.0,0.0,0.496857,3.095885,3.285793,6.401519,9.527571,13.033379,11.008277,9.574948,10.511086,7.07942,5.595477,5.280904,5.443837,3.919811,2.117009,0.789668,0.722911,0.72315,0.62741,0.525665,0.215962,0.023461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7e-05,-4.113509274827518,,K,ks4,L,1.2176423060361704e-06,1.2207455562348778e-05,0.00045038362155316603,1.4457319525001294e-06,1.6514915987776281e-06
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024017,0.134462,0.255635,0.462771,1.231353,2.748997,5.641084,9.243709,12.965131,13.66855,14.600237,13.609061,11.125598,6.808311,4.515252,2.270701,0.656101,0.03903,0.0,0.0,9.0,0.9542425094393248,,Z,zs1,Z,0.04203858345582601,0.04363294116596806,0.03190858139855319,0.02914236769660173,0.05701704602217274
67,0.0,0.0,0.0,0.0,0.0,0.207311,0.408214,0.46315,0.286256,0.1617,0.061297,0.267572,0.215336,0.21713,0.860126,2.998359,7.438636,11.155963,14.565769,15.515731,15.035854,11.879292,9.469395,5.364982,1.456878,0.136344,0.740114,0.913295,0.181297,0.0,0.0,0.0,5.8,0.7634279935629373,,Z,zs1,Z,0.018993910384199654,0.019902181488860794,0.015325323771785367,0.01053949646913214,0.025761492740470765
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136491,0.204836,0.219704,0.505568,1.659843,3.964016,7.789558,10.494313,13.416241,14.781305,15.008105,12.074616,9.56706,5.576223,2.041823,0.822344,1.037382,0.614405,0.086166,0.0,0.0,0.0,12.0,1.0791812460476249,,Z,zs1,Z,0.017901466310359132,0.018630060616722014,0.01575551266930949,0.014513801366401485,0.024279807847347117
69,0.0,0.0,0.30705,1.67178,1.856074,3.67731,5.399958,7.155298,5.465832,3.84542,3.280568,1.941003,1.437247,1.599622,2.482425,3.381869,4.651014,5.212394,6.246063,6.70465,6.893675,5.935993,5.296616,3.846767,2.397802,1.67238,2.049327,1.828562,1.357115,0.871116,0.871945,0.663126,1.1e-05,-4.958607314841775,,K,kz2,K,3.6285851744033987e-06,0.0012693916968724785,0.007947526809429235,1.0133548354242306e-06,4.921460022594072e-06
70,0.0,0.0,0.243807,1.820685,1.749213,3.515945,4.964883,6.888092,6.339015,5.223805,4.793468,2.725366,2.142673,2.441228,3.610061,4.558993,5.763884,5.976539,6.637789,6.575462,6.31537,5.213734,4.450716,2.946437,1.538087,1.029184,1.275203,1.017213,0.243149,0.0,0.0,0.0,1.4e-05,-4.853871964321762,,K,kz2,K,4.1043828675226336e-06,0.0005981274016409731,0.005008020178509245,1.0366001788146652e-06,5.566785738536182e-06
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048102,0.266627,0.397648,0.394369,0.872176,3.397369,8.72994,17.314388,20.299153,20.329786,14.978917,7.579722,2.667382,1.712811,0.959414,0.052196,0.0,0.0,0.0,24.0,1.380211241711606,,Z,zs1,Z,0.05915467382909822,0.06236893281009353,0.029070253496512613,0.033626631632627677,0.08023164633233802
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018952,0.129118,0.349429,0.416091,0.578045,1.805342,6.018891,13.342941,22.821794,23.290234,19.453691,10.290513,1.484961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.255272505103306,,Z,zs1,Z,0.05151220947620474,0.0542353417739776,0.023872994642712878,0.024931352783810083,0.06986615097282795
73,0.0,0.0,0.104371,0.884974,0.938309,2.279521,3.5756,4.968022,3.964694,2.893319,2.652242,1.658795,1.441537,1.818647,2.948694,4.071435,5.641082,6.443801,7.927643,8.871637,9.37255,7.985197,6.91645,4.938551,3.093929,1.928503,1.594139,0.906413,0.179944,0.0,0.0,0.0,3.2000000000000005e-05,-4.494850021680094,,Z,zs3,Z,1.5148963792798412e-05,0.0013356197444342288,0.01081944536174831,0.001079938332643587,2.054658113468166e-05
74,0.0,0.00275,2.594824,1.288188,4.925232,10.858573,12.553761,16.65527,18.968422,13.610811,9.77607,4.006713,1.838153,1.172869,1.032424,0.574851,0.136198,0.004889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.099999999999999e-06,-5.091514981121351,,K,ks3,K,9.910981736834465e-07,1.6685233963695363e-06,0.00018764905461775692,8.89648912157452e-06,1.3442291708230457e-06
75,0.0,0.0,0.130683,1.034876,1.222664,3.021817,4.972359,6.939402,4.990025,3.182904,2.700633,1.65286,1.411121,1.772436,2.848908,3.788796,4.934473,5.31892,6.372015,7.149014,7.739824,6.827208,6.122607,4.536741,2.883939,1.697584,1.385777,0.99979,0.833178,1.000837,1.406783,1.121825,2.3e-05,-4.638272163982407,,K,kz3,K,6.95897272419107e-06,0.0014103683956750788,0.009512188935532918,0.0010037503976415899,9.438473789184213e-06
76,0.0,0.0,0.475268,1.911321,2.337688,5.37935,9.246103,14.124008,13.450471,13.499483,16.008674,8.723945,4.654033,3.090227,2.621041,1.751799,0.784762,0.087539,0.237987,0.597324,0.584118,0.371931,0.062928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087,-3.0604807473813813,,L,lz1,L,3.644191598542406e-06,2.3067555869765084e-06,0.0004257737405891561,4.8263823290636045e-05,4.942627058450796e-06
77,0.0,0.0,0.259787,2.138781,1.123487,2.90505,6.28585,12.380844,14.922766,15.300385,17.482991,9.625708,5.325205,3.599022,3.011155,2.006181,0.95516,0.193491,0.380822,0.822161,0.791218,0.42879,0.061145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,-3.886056647693163,,L,lz3,L,1.140291846879594e-05,1.0180065435497404e-07,0.0005389728739773849,7.391729194106063e-05,1.5465809589079232e-05
78,0.0,0.0,0.0,0.0,0.328909,1.033863,2.011447,4.026634,4.748002,5.356071,8.438087,6.903806,5.843855,6.106784,7.553276,7.293629,6.06567,4.145504,4.183513,4.65512,4.436958,3.304622,2.677697,2.038251,1.861676,1.753165,1.640756,0.833496,0.287923,0.28239,1.055438,1.133459,0.063,-1.2006594505464183,,V,p,K,0.00014272191893080515,1.0666973158248746e-05,0.003657752168307776,7.920854410815059e-05,0.00019357413002751302
79,0.0,0.0,0.103,0.699112,1.160635,2.937517,4.386828,4.793536,2.721624,1.470613,1.270429,0.946521,0.91129,1.200716,2.003065,2.890318,4.328964,5.392021,7.127481,8.475765,9.541447,8.781086,8.436365,6.971511,5.045185,3.176057,2.697939,2.00159,0.529386,0.0,0.0,0.0,0.00041,-3.3872161432802645,,K,kz3,K,9.475734428188912e-06,0.0026815690439529086,0.015229381065512788,0.0009980522198551897,1.285196458995e-05
80,0.0,0.0,0.140091,1.049177,1.298511,3.13014,4.983669,6.573351,4.266405,2.572716,2.235731,1.406668,1.216258,1.551266,2.510801,3.364155,4.525712,5.187572,6.654773,7.893131,8.843359,7.907717,7.14676,5.417378,3.694909,2.503594,2.248479,1.390334,0.287342,0.0,0.0,0.0,6.000000000000001e-05,-4.221848749616356,,K,kz3,K,6.510419338522341e-06,0.0018545365744290008,0.01122555072874048,0.0009955302478942103,8.830099602148405e-06
81,0.0,0.0,0.0,0.0,0.0,0.21234,0.523541,0.742223,0.489249,0.261476,0.1724,0.203965,0.404298,0.832242,1.95259,3.905434,7.631213,11.079906,15.309006,17.344428,16.449805,11.070108,6.707979,2.522115,0.267629,0.36449,0.869848,0.619963,0.063753,0.0,0.0,0.0,4.6,0.6627578316815741,,Z,zs1,Z,0.01580393900702066,0.016242253483863434,0.013948965164366582,0.010428642190229114,0.021434925813848454
82,0.0,0.0,0.0,0.0,0.102174,0.387799,0.567617,0.627074,0.414214,0.24964,0.665784,1.93836,2.975223,4.305385,7.195481,10.427817,14.62118,15.164528,14.641903,10.925479,6.368631,2.759781,1.228146,0.124087,0.002363,0.218909,0.956782,1.280538,1.156575,0.635873,0.058655,0.0,1.4,0.146128035678238,,Z,zs1,Z,0.006051218773493416,0.0060432599767636505,0.007968622249552403,0.004867672215911147,0.00820728461654894
83,0.0,0.0,0.0,0.0,0.101506,0.352364,0.624299,0.775173,0.532004,0.348642,1.351881,3.132209,3.934519,4.606649,6.119148,7.50746,10.25691,11.710196,13.429384,12.797462,10.542705,6.68578,4.023731,1.157466,0.010509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,-0.2596373105057561,,Z,zs1,Z,0.0038965844067494577,0.0034999051297166586,0.009185323101829918,0.005472092886623683,0.005284948116350583
84,0.0,0.0,0.0,0.0,0.0,0.077399,0.716123,1.076442,0.600735,0.299382,1.336386,2.966209,3.365978,3.556416,4.359018,5.285615,7.642689,9.526762,12.301441,13.670624,13.079881,9.062008,5.803754,2.627825,0.964105,0.72755,0.789853,0.163804,0.0,0.0,0.0,0.0,0.16,-0.7958800173440752,,Z,zs1,Z,0.0037124420425902775,0.0029875877508108413,0.0117037840329225,0.006802216004018665,0.005035195322873888
85,0.0,0.0,0.343888,2.043188,2.415409,5.127028,7.801752,10.92516,9.505992,7.060585,5.635463,2.768069,1.907421,2.001772,2.779469,3.196299,3.693461,3.738936,4.419781,4.800342,4.929791,4.138551,3.480641,2.401108,1.616243,1.325653,1.234599,0.61644,0.09296,0.0,0.0,0.0,5.1e-05,-4.292429823902063,,K,ks4,L,1.996145795025689e-06,4.930273479847825e-05,0.00107648483362498,1.0544402327298013e-06,2.707378015758831e-06
86,0.0,0.0,0.0,0.0,0.0,0.0,0.102553,0.328065,0.259862,0.234083,0.326981,0.487054,0.671848,0.948295,1.719683,3.200342,6.437343,9.704907,13.80418,16.159986,16.210378,11.986287,8.402762,4.234075,1.419955,0.903445,1.357835,0.96457,0.13551,0.0,0.0,0.0,2.4,0.380211241711606,,Z,zs1,Z,0.016798655578694942,0.01726648404481836,0.015500271181954559,0.014412280768230883,0.022784062627789096
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00223,0.154613,0.296543,0.553904,0.857464,1.379525,2.671947,4.619755,8.010351,10.615555,13.78147,15.222807,14.953398,11.232683,8.128581,4.173994,1.274253,0.669802,1.013886,0.387237,0.0,0.0,0.0,0.0,2.5,0.3979400086720376,,Z,zs1,Z,0.01434821815113229,0.014696630658581148,0.014362172630131377,0.009942903428850932,0.019460527625031247
88,0.0,0.0,0.395594,1.961968,2.819938,6.089074,8.912325,12.516463,12.190049,11.323897,13.041501,7.619033,4.679364,3.685416,3.542766,2.527062,1.390711,0.654599,0.870347,0.992429,0.900918,0.85425,0.845816,0.659167,0.487435,0.470211,0.44883,0.120838,0.0,0.0,0.0,0.0,2.9e-05,-4.537602002101044,,K,ks4,L,2.216219556519915e-06,8.001991665356097e-06,0.00048210758975433457,3.5203920338855664e-05,3.0058646619745465e-06
89,0.0,0.0,0.349176,2.584638,1.914035,5.083706,9.186283,13.682625,12.878329,11.429471,12.202414,6.930978,4.393729,3.695671,3.870375,3.081288,2.043591,1.218742,1.413005,1.472474,1.184956,0.808099,0.532883,0.043531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,-3.823908740944319,,K,ks4,L,3.4990251295411243e-06,3.2191585559611005e-06,0.00046280838749980323,2.273979338740374e-06,4.745737378459084e-06
90,0.0,0.0,0.741504,2.396495,4.060038,8.953786,13.780859,22.985322,19.692724,11.969387,8.331072,3.468246,1.52014,0.886591,0.77186,0.415676,0.026299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8e-05,-4.167491087293763,,K,ks3,K,1.691534250236024e-06,9.652487183374437e-08,0.0001553758208877878,3.105927909625662e-06,2.294232542234308e-06
91,0.0,0.0,1.118275,0.953196,2.53533,6.487762,13.070111,25.090614,19.422767,11.192207,9.286814,4.700589,2.361129,1.524975,1.323804,0.7644,0.162974,0.005052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,-2.4436974992327127,,K,ks4,L,4.690493992363685e-06,7.311458741668806e-07,0.00018479991651873252,4.58172379512769e-06,6.361729864431512e-06
92,0.0,0.0,0.0,0.0,0.716775,1.833543,3.185711,5.91282,6.992024,8.165378,13.133371,11.406852,9.327772,8.505222,8.750304,7.166984,5.217469,2.87508,2.106819,1.90707,1.579228,0.942999,0.258013,0.016565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-1.6575773191777938,,V,p,K,6.61881306235971e-05,8.391694581302372e-06,0.0016481807761271553,9.076559483492759e-05,8.977114307033594e-05
93,0.0,0.0,1.232231,1.021174,2.998545,6.321006,9.596945,10.597851,5.19045,2.693492,2.522535,1.772278,1.459202,1.64209,2.343224,2.73431,3.157687,3.172095,3.809559,4.431183,5.102239,4.864609,4.82493,4.377505,4.151411,3.693291,3.646353,2.18334,0.460465,0.0,0.0,0.0,8.2e-05,-4.086186147616283,,K,kz1,K,1.353229362251106e-06,0.000628424579963989,0.004270023336266387,1.009541249554967e-06,1.8353886949379063e-06
94,0.0,0.0,0.210996,1.83473,1.124757,2.641537,4.617926,8.793187,9.6326,6.768736,4.775577,2.193058,1.608892,1.886026,2.87626,3.57961,4.383127,4.59426,5.483408,6.004435,6.171448,5.182234,4.414767,3.119768,2.080433,1.707316,1.972214,1.645079,0.64337,0.054248,0.0,0.0,2.1e-05,-4.6777807052660805,,K,kz3,K,7.110722770139406e-06,0.0003689816858503038,0.0043526511776932775,4.371157641545273e-06,9.644292792643142e-06
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069687,0.21546,0.420974,1.460407,2.946078,4.775767,7.784327,10.004909,12.490579,12.614096,13.125923,11.621754,9.105424,5.758043,3.686889,1.521825,0.064138,0.362403,0.898796,0.867259,0.205263,0.0,0.0,0.0,1.7,0.2304489213782739,,Z,zs1,Z,0.0071560117050599404,0.007304607463723025,0.008925591857169957,0.006752839711011926,0.009705718299270232
96,0.0,0.0,0.0,0.0,0.0,0.0,0.295294,0.657113,0.648359,0.602073,0.825142,0.934263,1.182959,1.816002,3.617005,6.454619,10.998933,13.539942,15.557002,14.542049,11.790425,7.524453,4.81311,1.983381,0.081889,0.301202,0.852708,0.811742,0.170335,0.0,0.0,0.0,1.8,0.255272505103306,,Z,zs1,Z,0.009822082598188054,0.009958423828087527,0.011045048110146581,0.006949081333802493,0.013321717562699117
97,0.0,0.0,0.686995,3.531184,3.319122,6.109141,9.933876,16.315713,16.617676,15.311215,14.629776,6.594778,3.041662,1.77259,1.338345,0.741824,0.056102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,-3.9208187539523753,,K,ks4,L,1.4083070917906901e-06,3.3067704788459116e-06,0.0002811176951164883,8.256842354313142e-06,1.9100907705503054e-06
98,0.0,0.0,0.242141,1.689,1.145244,2.370141,3.907383,5.841177,5.351547,5.535219,7.287868,6.353798,7.478858,9.960955,13.558196,12.689521,8.821123,3.593209,1.423931,0.93711,0.901102,0.769417,0.14306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2e-05,-4.142667503568732,,K,kz3,K,1.453498575113456e-05,7.518660052029741e-05,0.00247550616511384,0.00023895965550085535,1.9713841033081027e-05
99,0.0,0.0,0.0,0.0,0.154659,0.311097,0.558896,0.799181,0.784376,1.280414,3.405996,6.357567,9.86863,14.417317,19.559597,18.191059,12.69396,4.881079,1.666907,0.948252,1.114423,1.036597,0.337973,0.0,0.002618,0.233783,0.66144,0.337463,0.033072,0.0,0.084499,0.279147,0.4599999999999999,-0.337242168318426,,Z,zs2,Z,0.003050265078056792,0.0031151604580739465,0.003581689965500664,0.0018421443967238183,0.004137082890010836
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192718,0.445813,0.644847,1.42239,4.008824,9.127871,15.939934,19.191309,19.779044,14.83554,8.704953,3.099488,1.22839,0.119621,0.005598,0.260041,0.556256,0.343049,0.094314,0.0,0.0,0.0,2.8,0.4471580313422192,,Z,zs1,Z,0.013622023989471228,0.01429270554103384,0.009349321058531234,0.008192520925525042,0.018475588492151793
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15255,0.262403,0.285562,1.032497,2.221133,3.174007,4.334826,6.524164,8.310307,10.806379,11.618262,13.018625,12.601174,10.771107,7.015084,4.239884,1.45819,0.049349,0.443601,1.003089,0.619463,0.058343,0.0,0.0,0.0,0.97,-0.0132282657337551,,Z,zs1,Z,0.005876918104552014,0.00571673959975867,0.009745921986890352,0.006128608472055706,0.007970880141284682
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004294,0.243043,0.348843,1.30439,2.570884,3.59453,4.935618,7.505667,9.506373,11.902933,12.080383,12.815103,11.793408,9.441417,5.679359,3.181345,1.053078,0.182259,0.624781,0.945526,0.286767,0.0,0.0,0.0,0.0,1.1,0.041392685158225,,Z,zs1,Z,0.005494874208815366,0.005436738450649298,0.008660751139715504,0.006267445301365399,0.007452712957830556
103,0.0,0.0,0.226719,2.634411,1.406732,2.846115,5.724435,11.809205,13.685326,14.329159,16.957543,9.399507,5.350474,3.842441,3.393475,2.296666,1.238716,0.627576,0.875203,0.960336,0.917644,1.20376,0.274557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,-3.096910013008056,,L,lz3,L,9.306102095289983e-06,3.0218731705473976e-07,0.0005896033539411206,6.376040231831542e-05,1.2621891791661965e-05
104,0.0,0.0,0.0,0.0,0.722673,1.819347,3.781929,8.656236,10.896256,12.028029,15.751844,10.241784,7.012645,6.040102,6.213898,4.836652,2.976559,1.551408,1.849559,2.154787,1.68797,0.997821,0.584678,0.184436,0.011385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,-2.795880017344075,,V,p,K,4.606655050544927e-05,1.1780270744263928e-05,0.0010271060146868844,9.652157952811295e-05,6.24801887773394e-05
105,0.0,0.0,0.0,0.0,0.0,0.064743,0.455695,0.531945,0.329315,0.191974,0.232112,0.530931,0.897361,1.675213,4.02212,8.190095,14.791983,18.093349,19.477783,15.758652,9.608016,3.855513,1.239933,0.053263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.4313637641589873,,Z,zs1,Z,0.012189786122538192,0.012669394218936666,0.009478790377663858,0.007910774131903286,0.016533040345651347
106,0.0,0.0,0.0,0.0,0.023929,0.395461,0.700057,0.936856,0.677593,0.509537,0.596357,0.865226,1.369343,2.201038,4.073194,6.607363,10.809734,13.535146,16.241257,15.762103,12.595781,7.221755,3.788744,1.075842,0.013684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.3222192947339193,,Z,zs1,Z,0.008209374333439325,0.008114234770754675,0.010649489124423518,0.006697354647810188,0.011134396920743162
107,0.0,0.0,0.297184,2.492276,1.807134,3.820068,6.328333,9.678659,9.22986,9.144715,11.137837,7.050565,5.235984,5.259016,6.405662,5.969369,4.680977,2.819377,2.324517,2.068867,1.775368,1.34133,0.907877,0.214994,0.010034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,-4.6777807052660805,,K,ks4,L,3.748313881559326e-06,2.5166893532676515e-05,0.0009563536337816213,3.0334052733011125e-05,5.083848396437784e-06
108,0.0,0.0,0.163671,1.338849,1.203252,2.527859,3.741121,5.385351,5.320513,4.765725,4.668682,2.590387,2.046376,2.457926,3.790601,4.879272,6.1942,6.559333,7.636525,8.058127,7.888568,6.160588,4.813017,3.06174,1.787177,1.276525,1.133143,0.471556,0.079913,0.0,0.0,0.0,4.2e-05,-4.376750709602099,,K,kz3,K,1.0789338802294357e-05,0.0006966522293997524,0.006847688142087141,0.0007784787240937956,1.4633609804803633e-05
109,0.0,0.0,0.0,0.0,0.0,0.0,0.336338,0.583928,0.458687,0.38201,0.470368,0.51118,0.56733,0.748201,1.545807,3.477582,7.698065,11.763545,16.294284,18.162736,16.933501,11.254214,6.62838,2.150117,0.033728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.2041199826559248,,Z,zs1,Z,0.01663180815082132,0.017175712493740326,0.013640084773855738,0.0106911500635251,0.022557767003823836
110,0.0,0.0,0.0,0.0,0.0,0.0,0.20428,0.395509,0.28334,0.258562,0.314948,0.331484,0.440916,0.620208,1.119281,2.286023,5.462037,9.605602,15.347741,19.39639,19.813112,13.67655,7.9575,2.451037,0.035481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.146128035678238,,Z,zs1,Z,0.020964986746664728,0.021757904516061712,0.015316780294974852,0.015586838571378148,0.028434869016100536
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051042,0.352094,0.794472,0.853964,0.629326,2.040243,6.995848,17.246427,22.20106,22.672422,15.854235,6.448963,1.309553,1.100705,1.235031,0.214616,0.0,0.0,0.0,17.0,1.230448921378274,,Z,zs1,Z,0.06558908402961443,0.06920258116620483,0.02932757891550642,0.034573104304091204,0.08895865453217135
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011973,0.216262,0.127279,0.0,0.052025,0.460904,0.845658,0.780789,0.591993,2.719171,9.111754,20.833341,24.777828,22.928245,13.538471,3.004306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.9444826721501688,,Z,zs1,Z,0.05983634235572838,0.06292715631184678,0.026490955543094052,0.02513158319331435,0.0811561952243239
113,0.0,0.0,0.256673,2.214979,1.221104,2.51011,4.144101,6.193494,5.688775,5.978291,9.74323,9.785003,9.600706,10.044016,10.995896,8.607236,5.323896,2.387467,1.696655,1.454263,1.093017,0.787501,0.254591,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,-3.494850021680094,,K,kz3,K,1.1307255858781904e-05,4.588931752878822e-05,0.0018450983764209733,0.0002449110352321817,1.533606212878474e-05
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07759,0.235023,0.075423,0.417841,0.550676,0.690752,1.708707,5.167756,10.899954,18.217979,19.866492,18.913876,13.121976,7.188034,2.263615,0.594138,0.010166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.3424226808222063,,Z,zs1,Z,0.012539690249006356,0.013174340845375453,0.008503248686943861,0.005938788415080408,0.017007616271910785
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37884,0.59224,0.23631,0.819549,5.26017,12.281055,22.549519,23.259544,19.372941,10.251465,3.703616,0.579587,0.640476,0.074688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.2041199826559248,,Z,zs1,Z,0.013706083460564218,0.014444107641196533,0.00791381716063826,0.006254887595793147,0.018589598583308765
116,0.0,0.0,0.513923,2.879608,2.878089,5.906728,9.627056,13.513554,11.704974,11.051663,12.673398,7.11289,4.260366,3.357074,3.334068,2.561466,1.6449,0.97852,1.239567,1.420485,1.139475,0.64597,0.314805,0.109969,0.210757,0.464581,0.384754,0.071362,0.0,0.0,0.0,0.0,1.6000000000000003e-05,-4.795880017344075,,K,ks4,L,1.6825283914267152e-06,8.406894388821732e-06,0.00043568334368051983,1.712745427784946e-06,2.2820178712347696e-06
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293485,1.06631,1.847901,3.025432,5.655154,8.911987,13.325463,14.83724,15.935019,14.082353,10.420232,5.619615,2.753011,0.549253,0.0,0.33929,0.761421,0.506502,0.071437,0.0,0.0,0.0,3.0,0.4771212547196624,,Z,zs1,Z,0.009608530676540687,0.009868970959083874,0.00965539933133465,0.00726987461449158,0.013032076505752329
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249845,0.909577,1.560865,2.549338,4.846891,7.907219,12.32927,14.265859,15.84798,14.566765,11.51673,6.885037,3.872117,1.186983,0.033888,0.432305,0.790249,0.249082,0.0,0.0,0.0,0.0,3.7,0.568201724066995,,Z,zs1,Z,0.010773304540122482,0.011095873967185487,0.010432641214231236,0.007311078408572523,0.014611862491049685
119,0.0,0.0,0.0,0.0,0.166543,0.402137,0.613233,0.915025,0.74658,1.284076,2.004799,5.773037,11.830689,17.319966,22.826845,18.933697,10.726404,2.547812,0.413995,0.847745,1.318121,1.133637,0.19566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.4623979978989561,,Z,zs2,Z,0.0036687048771362487,0.0038050707074849858,0.003354507468015561,0.001997618900010601,0.004975874485429588
120,0.0,0.0,0.433372,2.508528,2.43887,5.238442,8.925655,12.049781,9.664418,8.592779,9.970367,7.258343,6.543197,6.963737,7.736685,5.714477,2.817801,0.61215,0.329941,0.592872,0.714738,0.663268,0.21622,0.01436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00073,-3.136677139879544,,K,ks4,L,2.1496820674688224e-06,1.7417229693386286e-05,0.0006594046962045827,1.4898240041319501e-06,2.9156196831109643e-06
